Date,Open,High,Low,Close,Volume,Adj Close
2016-06-20,117.50,121.35,117.00,121.10,828000,120.3304
2016-06-17,119.70,120.20,118.00,118.50,980300,117.7469
2016-06-16,115.05,119.20,114.30,118.80,1636300,118.045
2016-06-15,116.00,116.65,114.20,115.70,768300,114.9647
2016-06-14,115.20,115.80,114.10,115.40,595300,114.6666
2016-06-13,113.50,115.60,111.30,114.60,1137800,113.8717
2016-06-10,110.05,115.80,110.00,115.20,2191000,114.4679
2016-06-09,108.50,112.60,108.50,110.90,1433100,110.1952
2016-06-08,109.80,110.45,108.10,109.20,1060900,108.506
2016-06-07,107.05,110.10,107.05,109.30,1597200,108.6054
2016-06-06,105.05,108.00,104.50,106.85,1012600,106.1709
2016-06-03,106.50,107.05,104.10,105.45,1237200,104.7798
2016-06-02,102.95,106.15,102.15,105.85,1430600,105.1773
2016-06-01,105.35,105.80,102.50,103.05,1752200,102.3951
2016-05-31,103.50,107.55,102.50,105.15,3808500,104.4817
2016-05-30,99.80,103.50,98.25,102.90,5144900,102.246
2016-05-27,91.15,92.70,90.85,91.85,1156400,91.2663
2016-05-26,89.20,90.65,87.70,90.30,1146600,89.7261
2016-05-25,88.35,89.20,87.60,88.65,918900,88.0866
2016-05-24,87.30,87.40,83.60,86.25,1156200,85.7019
2016-05-23,87.55,88.40,86.30,86.95,658900,86.3974
2016-05-20,87.50,88.55,86.60,87.10,1006500,86.5465
2016-05-19,89.40,90.85,86.35,87.05,1216600,86.4968
2016-05-18,88.55,89.50,87.40,89.10,900700,88.5337
2016-05-17,90.15,91.15,88.95,89.15,805800,88.5834
2016-05-16,89.35,90.45,88.15,89.80,865500,89.2293
2016-05-13,93.00,93.40,88.85,89.30,1496500,88.7325
2016-05-12,92.25,93.80,92.00,93.40,968000,92.8064
2016-05-11,88.20,92.80,88.20,91.60,1699800,91.0179
2016-05-10,91.40,91.40,89.30,89.85,1235900,89.279
2016-05-09,93.00,93.95,91.05,91.65,1285800,91.0675
2016-05-06,90.50,92.30,89.25,91.60,1673900,91.0179
2016-05-05,91.30,93.20,88.90,90.50,1721900,89.9248
2016-05-04,96.50,96.50,90.80,91.30,1801000,90.7198
2016-05-03,99.30,100.65,96.60,96.95,1533600,96.3339
2016-05-02,96.40,100.65,94.95,98.65,1923200,98.0231
2016-04-29,97.65,98.95,93.50,96.35,2637900,95.7377
2016-04-28,101.40,102.50,96.50,96.90,1624000,96.2842
2016-04-27,103.35,104.40,101.20,101.75,946900,101.1033
2016-04-26,99.25,103.40,99.10,103.15,1333800,102.4945
2016-04-25,101.05,101.50,96.60,98.30,853800,97.6753
2016-04-22,101.50,102.70,100.60,100.95,689800,100.3084
2016-04-21,102.00,104.20,100.70,101.55,1241100,100.9046
2016-04-20,99.35,102.35,98.10,101.75,2647100,101.1033
2016-04-19,97.10,97.10,97.10,97.10,000,96.4829
2016-04-18,96.90,97.55,94.50,97.10,1027700,96.4829
2016-04-15,96.30,96.30,96.30,96.30,000,95.688
2016-04-14,96.30,96.30,96.30,96.30,000,95.688
2016-04-13,92.70,97.70,92.70,96.30,2198700,95.688
2016-04-12,91.60,93.15,90.25,91.90,1296000,91.316
2016-04-11,88.00,93.15,88.00,92.35,1486300,91.7631
2016-04-08,87.50,89.50,86.10,87.85,691600,87.2917
2016-04-07,89.00,89.50,86.85,87.20,775900,86.6458
2016-04-06,85.90,89.70,85.55,88.95,1672000,88.3847
2016-04-05,88.95,89.35,84.25,84.90,1415400,84.3604
2016-04-04,87.00,90.60,86.45,89.10,1335900,88.5337
2016-04-01,87.90,87.90,86.05,86.65,883000,86.0993
2016-03-31,87.85,88.60,86.50,87.90,844000,87.3414
2016-03-30,85.55,89.25,85.25,88.05,1715100,87.4904
2016-03-29,84.50,85.95,83.50,84.40,1530200,83.8636
2016-03-28,92.25,92.70,82.90,83.35,2280300,82.8203
2016-03-25,91.25,91.25,91.25,91.25,000,90.6701
2016-03-24,91.25,91.25,91.25,91.25,000,90.6701
2016-03-23,88.00,91.65,87.90,91.25,2444100,90.6701
2016-03-22,86.75,87.75,84.95,87.00,921200,86.4471
2016-03-21,86.00,87.00,84.35,85.95,1127200,85.4038
2016-03-18,82.30,85.50,82.00,85.10,1509000,84.5592
2016-03-17,82.60,83.75,80.70,81.00,782900,80.4852
2016-03-16,83.65,84.05,79.45,81.45,1279700,80.9324
2016-03-15,85.00,86.00,83.60,83.90,1032100,83.3668
2016-03-14,84.50,85.95,84.20,84.75,703700,84.2114
2016-03-11,84.00,84.70,81.55,83.45,1389200,82.9196
2016-03-10,81.70,85.55,81.60,83.65,1981600,83.1184
2016-03-09,80.50,81.40,79.00,81.20,1108900,80.6839
2016-03-08,79.95,84.20,79.90,83.10,2097900,82.5719
2016-03-07,79.35,79.35,79.35,79.35,000,78.8457
2016-03-04,79.50,81.90,77.65,79.35,2025400,78.8457
2016-03-03,76.15,79.75,75.55,79.30,2934300,78.796
2016-03-02,71.70,76.90,71.55,74.80,2195400,74.3246
2016-03-01,69.05,70.50,68.60,70.20,2358400,69.7539
2016-02-29,70.05,70.75,66.85,68.65,3386100,68.2137
