Date,Open,High,Low,Close,Volume,Adj Close
2016-05-04,534.90,539.20,514.25,516.80,431400,509.44
2016-05-03,545.50,555.25,532.95,536.20,458400,528.57
2016-05-02,536.00,547.60,535.00,542.20,341400,534.48
2016-04-29,535.55,541.40,523.00,538.55,397400,530.88
2016-04-28,551.40,555.50,533.65,536.25,337200,528.62
2016-04-27,553.00,561.15,548.30,550.10,259500,542.27
2016-04-26,545.00,555.80,545.00,552.90,278800,545.03
2016-04-25,558.00,563.70,542.60,546.60,443500,538.82
2016-04-22,550.00,560.50,547.00,554.15,383100,546.26
2016-04-21,568.90,570.10,542.85,550.45,700800,542.62
2016-04-20,564.00,571.00,558.10,562.80,345600,554.79
2016-04-19,562.00,562.00,562.00,562.00,000,554.00
2016-04-18,571.50,573.75,556.00,562.00,274600,554.00
2016-04-15,573.30,573.30,573.30,573.30,000,565.14
2016-04-14,573.30,573.30,573.30,573.30,000,565.14
2016-04-13,581.00,582.35,571.50,573.30,415200,565.14
2016-04-12,578.70,584.80,570.60,574.00,509900,565.83
2016-04-11,543.00,581.90,543.00,576.20,916100,568.00
2016-04-08,538.00,546.30,532.55,540.90,371800,533.20
2016-04-07,548.00,549.00,534.50,536.55,354300,528.91
2016-04-06,532.00,546.40,531.00,544.40,447300,536.65
2016-04-05,551.40,552.90,534.00,535.95,426200,528.32
2016-04-04,556.55,564.45,550.50,554.25,471800,546.36
2016-04-01,532.80,557.25,529.65,555.40,594200,547.49
2016-03-31,534.90,541.55,528.00,533.60,411400,526.01
2016-03-30,525.90,537.70,524.70,534.05,360700,526.45
2016-03-29,522.00,532.00,518.35,521.10,377300,513.68
2016-03-28,536.00,536.80,519.70,522.75,403800,515.31
2016-03-25,536.80,536.80,536.80,536.80,000,529.16
2016-03-24,536.80,536.80,536.80,536.80,000,529.16
2016-03-23,537.05,544.90,534.00,536.80,552600,529.16
2016-03-22,513.10,537.75,510.00,535.90,1105200,528.27
2016-03-21,514.50,515.25,505.90,511.55,499200,504.27
2016-03-18,512.40,515.50,504.60,509.85,486200,502.59
2016-03-17,508.00,518.80,504.80,508.25,692800,501.02
2016-03-16,500.10,503.20,482.60,497.00,696400,489.93
2016-03-15,499.95,508.25,498.00,500.55,529700,493.43
2016-03-14,510.00,512.55,497.10,500.80,589200,493.67
2016-03-11,506.25,519.90,501.50,503.75,945600,496.58
2016-03-10,520.70,524.75,503.00,506.95,1046900,499.73
2016-03-09,478.00,522.25,477.00,515.60,1213300,508.26
2016-03-08,466.00,488.60,465.00,482.15,725900,475.29
2016-03-07,469.60,469.60,469.60,469.60,000,462.92
2016-03-04,463.00,472.00,457.70,469.60,633000,462.92
2016-03-03,441.00,461.00,440.00,458.40,683700,451.88
2016-03-02,433.00,445.75,432.10,437.45,650600,431.22
2016-03-01,412.10,430.40,410.30,428.90,539100,422.80
2016-02-29,410.20,419.80,397.25,409.55,769200,403.72
2016-02-26,413.00,415.25,402.50,410.15,459600,404.31
2016-02-25,414.00,423.00,406.00,408.20,523900,402.39
2016-02-24,407.10,418.80,407.10,411.10,341700,405.25
2016-02-23,421.95,427.75,411.00,413.40,504200,407.52
2016-02-22,420.00,425.85,418.80,421.95,316900,415.94
2016-02-19,412.95,421.90,411.05,418.10,403200,412.15
2016-02-18,425.00,429.25,405.75,413.70,586200,407.81
2016-02-17,405.50,423.70,394.25,417.95,758300,412.00
2016-02-16,428.95,433.00,403.20,404.80,707500,399.04
2016-02-15,413.40,435.00,410.05,424.75,508000,418.70
2016-02-12,407.00,414.00,387.45,402.60,889000,396.87
2016-02-11,445.00,446.50,398.20,402.80,855800,397.07
2016-02-10,423.00,442.60,421.90,440.20,971500,433.93
2016-02-09,422.30,432.00,420.50,423.50,600400,417.47
2016-02-08,437.90,446.25,427.00,432.15,833300,426.00
